sample_id,severity,file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,number
3315,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3315.java,Registration,class,3,4,1,3,3,1,0,0,0,0.33333334,0.6666667,1.0,3,0,1,0,0,2,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,12,8,0,3315
1502,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1502.java,Visitor,interface,2,7,5,2,14,1,0,0,91,0.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,1502
4452,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4452.java,removeSpecNimbus$Anonymous1,anonymous,2,2,0,2,4,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,2,0,2,0,5,0,4,1,0,0,0,18,-1,2,4452
4452,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4452.java,removeSpecNimbus,class,5,5,0,5,5,1,0,1,10,0.0,0.0,0.0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,48,3,0,0,0,0,1,0,1,0,1,0,1,0,0,24,9,0,4452
10564,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10564.java,JavadocFormatter$Sections,enum,1,1,0,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,2,0,10564
10564,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10564.java,JavadocFormatter$Anonymous1,anonymous,1,3,0,3,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,1,0,0,0,0,0,12,-1,0,10564
10564,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10564.java,JavadocFormatter$Anonymous2,anonymous,6,8,0,8,10,1,0,9,4,0.5,0.0,0.0,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,41,3,0,2,1,0,0,1,4,0,3,1,0,0,0,20,-1,0,10564
10564,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10564.java,JavadocFormatter$Sections$Anonymous6,anonymous,1,1,0,1,2,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,10564
10564,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10564.java,JavadocFormatter$Sections$Anonymous5,anonymous,1,1,0,1,2,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,10564
10564,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10564.java,JavadocFormatter$Sections$Anonymous4,anonymous,2,2,0,2,2,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5,-1,0,10564
10564,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10564.java,JavadocFormatter$Sections$Anonymous3,anonymous,2,2,0,2,2,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5,-1,0,10564
10564,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10564.java,JavadocFormatter$FormatJavadocScanner,innerclass,25,25,0,25,99,2,0,65,0,0.72820514,0.46153846,0.46153846,15,0,13,2,0,0,13,0,0,0,13,0,0,8,0,5,2,0,33,385,12,9,13,4,6,31,32,67,22,36,5,0,0,0,109,2,0,10564
10564,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10564.java,JavadocFormatter,class,17,23,3,20,25,2,0,20,34,0.8888889000000001,0.0,0.0,9,6,2,7,0,0,3,0,0,0,9,7,0,9,0,0,9,0,2,545,7,2,9,1,1,14,14,26,8,22,3,2,2,0,116,1,0,10564
6523,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6523.java,LeaderListener,class,2,2,0,2,6,2,0,7,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,2,3,0,3,0,0,0,0,3,0,0,0,17,4,2,6523
11685,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11685.java,Severity,enum,1,3,2,1,2,1,0,0,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,3,0,1,0,1,0,0,0,0,20,1,0,11685
11685,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11685.java,Exit,innerclass,2,3,1,2,2,1,0,0,0,0.0,,,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,22,9,0,11685
11685,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11685.java,FatalError,enum,1,1,0,1,3,1,0,0,0,0.33333334,0.0,0.0,3,0,1,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,13,2,0,0,0,0,14,13,2,1,2,0,0,0,0,73,1,0,11685
13910,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13910.java,ProjectList,class,4,4,0,4,5,1,0,3,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,13,2,0,0,0,1,0,1,1,0,1,0,0,0,0,18,1,0,13910
7013,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7013.java,XPathFactoryFinder$Anonymous2,anonymous,3,3,0,3,3,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0,0,1,0,1,2,0,0,0,21,-1,0,7013
7013,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7013.java,XPathFactoryFinder$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,7013
7013,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7013.java,XPathFactoryFinder,class,9,11,2,9,46,1,0,30,19,0.78333336,0.16666667,0.16666667,10,2,2,7,0,1,4,0,0,0,6,5,0,6,0,0,4,0,21,194,16,0,16,7,0,35,0,28,17,19,5,2,0,17,181,0,0,7013
5162,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5162.java,AjaxButton,class,9,11,2,9,16,2,0,6,87,0.84444445,0.08571429,0.08571429,15,0,8,0,7,0,15,0,3,0,3,2,0,3,0,0,3,0,0,76,4,0,1,0,0,4,1,3,0,3,1,1,0,0,64,1025,3,5162
5162,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5162.java,AjaxButton$Anonymous1,anonymous,4,4,0,4,6,1,0,8,15,1.0,0.0,0.0,6,0,2,0,4,0,6,0,0,0,1,1,0,1,0,0,1,0,0,23,2,0,0,0,0,0,1,1,0,1,0,0,0,0,26,-1,0,5162
13643,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13643.java,Cel4rreg,class,6,7,1,6,102,1,0,56,0,0.5777778,,,9,0,0,8,0,1,1,0,0,0,5,0,0,0,0,5,0,0,1,379,35,6,44,11,15,79,46,98,33,47,5,0,0,0,180,0,0,13643
9980,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9980.java,PlumbingStreams,class,21,22,1,21,36,1,0,28,136,0.0,0.0,0.0,17,17,15,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,11,156,21,9,2,4,0,25,29,33,11,40,4,0,0,9,433,1,0,9980
848,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/848.java,CTabWorkbenchFilterComplexRule,class,4,4,0,4,8,2,0,6,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,6,1,1,0,4,0,2,0,2,0,2,0,0,0,22,1,0,848
1310,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1310.java,ServletEndpointDiscoverer,class,15,15,0,15,5,2,0,5,8,0.6,0.1,0.1,5,0,1,0,4,0,5,0,0,0,1,0,0,1,0,0,1,0,0,21,2,0,0,0,0,2,0,3,0,3,0,0,0,0,44,1,0,1310
3261,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3261.java,Customer1389,class,3,3,0,3,3,1,0,1,1,0.44444445,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0,3261
1476,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1476.java,RewriteResult,class,2,2,0,2,32,1,0,3,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,27,1,0,15,0,15,30,15,3,0,3,0,0,0,0,30,9,0,1476
3249,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3249.java,Client,class,10,21,11,10,20,1,1,16,4,0.7142858,0.33333334,0.33333334,5,0,3,2,0,0,3,0,0,0,7,0,0,7,0,0,4,0,0,97,3,0,0,2,3,2,5,18,2,12,5,1,0,0,94,1,0,3249
3249,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3249.java,Client$Anonymous1,anonymous,3,3,0,3,4,1,0,6,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,3,0,1,2,0,0,0,21,-1,0,3249
1338,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1338.java,StfdTranslator,class,4,4,0,4,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,1338
14104,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14104.java,GlyphPainter2,class,13,13,0,13,49,2,0,32,55,0.90909094,0.8181818000000001,0.8181818000000001,11,0,11,0,0,0,11,0,0,0,1,0,0,0,0,1,0,0,1,200,26,0,22,1,6,2,37,62,25,35,4,0,0,0,220,0,0,14104
9016,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9016.java,RunDirJobSubmitter,class,13,14,1,13,18,1,0,19,4,0.625,0.0,0.0,4,1,3,1,0,0,3,0,0,0,2,1,0,2,0,0,1,0,2,69,1,2,4,1,1,18,2,20,7,16,2,0,0,0,58,17,0,9016
8491,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8491.java,DecorrelateProgram,class,7,7,0,7,3,1,0,6,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,0,0,0,2,0,2,1,0,0,0,17,10,0,8491
2194,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2194.java,NotTezEventHelper,class,6,6,0,6,2,1,0,13,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,0,1,0,5,0,5,0,1,0,0,23,1,0,2194
2194,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2194.java,NotTezEventHelper$Anonymous1,anonymous,3,3,0,3,2,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,2,0,2,0,0,0,0,19,-1,0,2194
7952,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7952.java,Messages,class,2,3,1,2,4,1,0,4,1,0.5,0.0,0.0,2,2,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,14,3,0,1,1,0,3,0,1,1,1,2,0,0,0,13,1,0,7952
5189,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5189.java,NaiveBayesModel,class,8,9,1,8,24,1,0,26,5,0.71428573,0.36263737,0.85714287,14,1,14,0,0,0,14,0,0,0,9,1,1,8,0,0,9,0,2,106,11,2,3,2,0,14,8,23,0,22,2,0,0,0,88,1,0,5189
11901,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11901.java,RoutesHealthCheckRepository,class,17,18,0,18,23,1,0,16,49,0.7733334,0.24358974,0.30769232,15,0,13,2,0,0,13,0,0,0,5,0,0,5,0,0,1,0,0,66,7,0,9,0,0,0,0,6,0,11,1,0,0,5,30,1,0,11901
8136,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8136.java,TerminalRuleCallFactory,class,1,1,0,1,4,1,0,5,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,0,0,19,10,0,8136
3705,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3705.java,FieldTypeRequiredException,class,0,0,0,0,1,4,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,1,0,3705
8888,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8888.java,HostnameFilter,class,7,8,1,7,6,1,0,12,4,0.625,0.16666667,0.16666667,4,1,4,0,0,0,4,0,0,0,2,2,0,1,0,1,2,0,0,36,1,0,1,2,0,4,0,6,0,4,3,0,0,0,62,1,2,8888
10174,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10174.java,ComparerHolder$PureJavaComparer,innerclass,4,4,0,4,9,2,0,1,3,1.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,29,4,2,2,0,0,0,4,13,8,13,2,0,0,0,26,24,0,10174
10174,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10174.java,ComparerHolder$UnsafeComparer,innerclass,4,4,0,4,8,2,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,0,3,0,0,12,7,6,1,0,0,0,32,24,0,10174
8678,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8678.java,DTMDOMException,class,1,1,0,1,2,5,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,9,0,0,0,0,0,1,1,1,0,1,0,0,0,0,16,1,0,8678
12777,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12777.java,HideTimerTask,innerclass,1,2,1,1,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,0,12777
12777,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12777.java,QuartzRendererView,innerclass,2,3,1,2,7,1,0,2,15,0.75,0.0,0.0,7,0,7,0,0,0,7,0,0,0,4,0,1,0,0,3,3,0,0,26,5,0,0,0,0,0,7,5,0,4,0,0,0,0,27,2,0,12777
12777,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12777.java,McFont,innerclass,5,6,1,5,6,1,0,8,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,1,2,0,0,0,0,0,27,3,0,2,0,0,0,4,11,0,6,1,0,0,0,19,2,0,12777
10160,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10160.java,MultiPointList,class,3,3,0,3,3,2,0,2,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,7,10,0,10160
8687,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8687.java,JvmUpperBoundImplCustom,class,1,1,0,1,8,2,0,6,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,19,8,0,4,0,0,1,0,1,4,1,1,0,0,0,25,1,0,8687
4095,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4095.java,AvalonServiceManager,class,6,7,1,6,7,1,0,4,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,25,2,0,0,1,1,6,0,1,2,1,1,0,0,0,29,17,0,4095
6682,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6682.java,ApproxEqualsDetector,interface,4,5,1,4,6,1,0,2,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,2,0,2,0,0,0,0,59,1,0,6682
3923,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3923.java,LegendFont,class,4,5,1,4,2,2,0,5,0,0.6666667,,,2,1,1,1,0,0,1,0,0,0,3,3,2,1,0,0,3,0,1,12,1,0,0,0,0,0,7,4,1,4,0,0,0,0,21,17,0,3923
4080,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4080.java,FlowRegionElement,class,5,6,1,5,5,2,0,0,10,0.0,0.0,0.0,5,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,4080
10808,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10808.java,LINK,interface,5,6,1,5,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,10808
4731,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4731.java,RegexIdentityAssertionFilter,class,10,11,1,10,11,2,0,12,2,0.625,0.33333334,0.33333334,4,0,3,1,0,0,3,0,0,0,4,0,0,3,0,1,0,0,1,50,4,1,3,2,0,10,2,11,1,9,3,0,0,0,49,1,0,4731
2426,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2426.java,AndRule,class,4,4,0,4,4,1,0,3,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,17,1,1,0,0,0,0,0,3,0,2,2,0,0,0,15,1,0,2426
9573,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9573.java,TargetPlatformBaseImpl,class,17,18,1,17,11,1,0,7,20,0.7592591999999999,0.22222222,0.7777778000000001,9,0,9,0,0,0,9,0,8,0,6,0,0,2,1,3,5,0,0,52,7,0,2,0,0,5,0,10,2,9,2,0,0,0,100,1024,0,9573
6640,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6640.java,DelegatingAnnotationAccess,class,4,5,1,4,8,1,0,4,0,0.25,1.0,1.0,4,0,3,1,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,20,5,0,2,0,0,0,0,3,0,3,1,0,0,0,16,1,0,6640
7204,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7204.java,WebClientOutput,class,0,0,0,0,7,1,0,1,0,0.46428573,0.6666667,1.0,7,0,7,0,0,0,7,0,0,0,4,0,0,4,0,0,4,0,1,30,5,0,0,0,0,2,0,4,0,4,0,0,0,0,28,1,0,7204
9229,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9229.java,CipherStorageOutputStream,class,8,8,0,8,5,2,0,6,0,0.4375,0.6666667,1.0,4,0,2,0,2,0,4,0,0,0,4,0,0,4,0,0,4,0,0,30,1,0,0,1,0,0,0,6,0,6,1,0,0,0,25,26,0,9229
8889,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8889.java,RepositoryCapabilities,interface,2,2,0,2,9,1,0,0,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,0,8889
3710,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3710.java,JarManifestAttributes$Type,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3710
3710,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3710.java,JarManifestAttributes,class,5,6,1,5,7,1,0,7,5,0.6666667,0.13333334,0.2,6,3,6,0,0,0,6,0,0,0,3,1,0,3,0,0,3,0,0,27,5,0,1,0,0,4,1,4,0,4,0,0,1,0,36,1,0,3710
6668,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6668.java,EndOfStreamState,class,2,2,0,2,4,1,0,2,0,0.44444445,0.6666667,1.0,3,0,0,0,0,3,3,0,0,1,3,0,0,3,0,0,2,0,0,20,1,0,2,0,0,0,0,5,0,3,1,0,0,0,14,26,0,6668
14449,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14449.java,createJob_resultStandardScheme,class,5,6,0,6,7,2,0,14,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,3,0,0,0,1,2,0,1,3,0,0,0,26,10,0,14449
5407,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5407.java,HostEventCreator,class,14,15,1,14,15,1,0,32,15,0.8333333,0.0,0.0,6,0,4,2,0,0,4,0,0,0,3,1,0,3,0,0,1,0,3,46,10,1,2,0,0,4,1,7,1,7,2,0,0,0,59,1,0,5407
2181,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2181.java,create_type_argsStandardSchemeFactory,class,2,2,0,2,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,2181
8490,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8490.java,RegexpQueryNodeProcessor,class,5,5,0,5,5,2,0,8,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,1,0,0,0,0,4,0,3,2,0,0,0,22,1,0,8490
2817,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2817.java,OneServletContextJmxStats,class,5,5,0,5,1,1,0,8,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,1,2,0,2,0,0,0,0,16,1,0,2817
9771,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9771.java,InvalidParameterTypeMarkerResolutionGenerator,class,13,14,1,13,13,1,0,12,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43,8,0,5,0,1,2,8,15,1,14,2,0,0,0,45,1,0,9771
9003,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9003.java,NetMatcher,class,11,12,1,11,13,1,0,19,2,0.65625,0.46666667,0.46666667,8,0,6,2,0,0,6,0,0,0,4,2,1,3,0,0,3,0,0,57,4,2,0,2,1,3,0,14,0,11,2,0,0,0,77,1,2,9003
2156,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2156.java,drop_wm_trigger_argsTupleSchemeFactory,class,2,2,0,2,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,2156
5639,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5639.java,AQueryAdapter,class,7,7,0,7,4,2,0,6,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,18,1,1,0,0,0,0,1,4,0,4,1,0,0,0,27,1,0,5639
7748,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7748.java,CreateFileThread,class,8,8,0,8,7,1,0,3,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,4,0,0,0,4,0,3,0,0,36,0,0,1,1,0,0,0,6,0,5,2,0,0,0,31,12,0,7748
3506,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3506.java,AbsoluteTimeFilter,class,2,2,0,2,2,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,12,2,0,0,0,0,4,0,2,2,2,1,0,0,0,9,1,0,3506
8335,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8335.java,Matrix01,class,4,5,1,4,41,2,0,8,91,0.0,0.0,0.0,14,8,7,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,16,135,11,17,10,0,2,6,35,19,13,15,6,0,1,0,37,1,0,8335
8335,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8335.java,Matrix01$Matrix,innerclass,0,0,0,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,9,0,8335
11727,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11727.java,NioServerListener,class,6,6,0,6,1,1,0,10,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,1,5,2,2,2,0,1,0,0,21,2,1,11727
