file,class,method,variable,usage
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,setFieldInstagramPositions/1[List<java.lang.String>],mInstagramPositions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,setFieldPolitics/1[java.lang.String],mPolitics,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,getFieldIndustries/0,mIndustries,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,setFieldInterestedIn/1[List<java.lang.Long>],mInterestedIn,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mEducationMajors,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mBrandSafetyContentSeverityLevels,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mExcludedUserDevice,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mExcludedPublisherCategories,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mCustomAudiences,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mRegions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mDynamicAudienceIds,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mExcludedMobileDeviceModel,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mBehaviors,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mCountryGroups,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mEffectivePublisherPlatforms,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mFbDealId,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mDevicePlatforms,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mGeneration,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mContextualTargetingCategories,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mCountries,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mAdgroupId,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mPoliticalViews,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mExclusions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mHomeValue,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mEffectiveInstagramPositions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mMessengerPositions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mProspectingAudience,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mPlacePageSetIds,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mKeywords,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mExcludedCustomAudiences,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mCatalogBasedTargeting,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mFamilyStatuses,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mEffectiveDevicePlatforms,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mSiteCategory,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mIncome,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mUserEvent,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mRadius,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mEducationSchools,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mWorkEmployers,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mExcludedGeoLocations,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mExcludedDynamicAudienceIds,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mExcludedPublisherListIds,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mGeoLocations,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mInterests,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mInterestedIn,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mDirectInstallDevices,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mInstagramPositions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mHouseholdComposition,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mTargetingOptimization,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mFacebookPositions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mLifeEvents,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mCollegeYears,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mAlternateAutoTargetingOption,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mHomeType,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mEffectiveAudienceNetworkPositions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mAudienceNetworkPositions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mUserOs,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mCities,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mProductAudienceSpecs,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mAppInstallState,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mFlexibleSpec,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mHomeOwnership,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mWorkPositions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mZips,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mExcludedEngagementSpecs,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mExcludedConnections,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mCountry,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mEngagementSpecs,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mUserDevice,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mExcludeReachedSince,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mRelationshipStatuses,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mBrandSafetyContentFilterLevels,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mLocales,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mEducationStatuses,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mPublisherPlatforms,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mAgeMin,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mIsWhatsappDestinationAd,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mEthnicAffinity,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mConnections,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mPolitics,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mMoms,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mPublisherVisibilityCategories,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mGenders,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mIndustries,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mEffectiveMessengerPositions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mUserAdclusters,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mOfficeType,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mExcludedProductAudienceSpecs,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mNetWorth,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mFriendsOfConnections,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mWirelessCarrier,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mAgeMax,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mEffectiveFacebookPositions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,copyFrom/1[Targeting],mInstreamVideoSponsorshipPlacements,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,getFieldAgeMax/0,mAgeMax,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,getFieldEffectiveAudienceNetworkPositions/0,mEffectiveAudienceNetworkPositions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,getFieldFacebookPositions/0,mFacebookPositions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,getFieldAppInstallState/0,mAppInstallState,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,setFieldLifeEvents/1[List<IDName>],mLifeEvents,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,setFieldProductAudienceSpecs/1[List<TargetingProductAudienceSpec>],mProductAudienceSpecs,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,setFieldOfficeType/1[List<IDName>],mOfficeType,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,getFieldInstreamVideoSponsorshipPlacements/0,mInstreamVideoSponsorshipPlacements,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,setFieldAgeMin/1[java.lang.Long],mAgeMin,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,setFieldIndustries/1[java.lang.String],mIndustries,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,getFieldWorkEmployers/0,mWorkEmployers,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,setFieldCustomAudiences/1[List<RawCustomAudience>],mCustomAudiences,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,setFieldGenders/1[List<java.lang.Long>],mGenders,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,setFieldRegions/1[java.lang.String],mRegions,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,setFieldFriendsOfConnections/1[java.lang.String],mFriendsOfConnections,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,setFieldHomeValue/1[java.lang.String],mHomeValue,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting,getFieldHomeType/0,mHomeType,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/529.java,UnorderedPartitionedKVWriter$SpillCallable,"SpillCallable/4[List<UnorderedPartitionedKVWriter.WrappedBuffer>,CompressionCodec,TezCounter,int]",codec,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/529.java,UnorderedPartitionedKVWriter$SpillCallable,"SpillCallable/4[List<UnorderedPartitionedKVWriter.WrappedBuffer>,CompressionCodec,TezCounter,int]",numRecordsCounter,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/529.java,UnorderedPartitionedKVWriter$SpillCallable,"SpillCallable/4[List<UnorderedPartitionedKVWriter.WrappedBuffer>,CompressionCodec,TezCounter,int]",spillNumber,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/529.java,UnorderedPartitionedKVWriter$SpillCallable,"SpillCallable/4[List<UnorderedPartitionedKVWriter.WrappedBuffer>,CompressionCodec,TezCounter,int]",filledBuffers,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/529.java,UnorderedPartitionedKVWriter$SpillCallable,"SpillCallable/4[List<UnorderedPartitionedKVWriter.WrappedBuffer>,CompressionCodec,TezCounter,UnorderedPartitionedKVWriter.SpillPathDetails]",codec,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/529.java,UnorderedPartitionedKVWriter$SpillCallable,"SpillCallable/4[List<UnorderedPartitionedKVWriter.WrappedBuffer>,CompressionCodec,TezCounter,UnorderedPartitionedKVWriter.SpillPathDetails]",numRecordsCounter,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/529.java,UnorderedPartitionedKVWriter$SpillCallable,"SpillCallable/4[List<UnorderedPartitionedKVWriter.WrappedBuffer>,CompressionCodec,TezCounter,UnorderedPartitionedKVWriter.SpillPathDetails]",filledBuffers,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/529.java,UnorderedPartitionedKVWriter$SpillCallable,"SpillCallable/4[List<UnorderedPartitionedKVWriter.WrappedBuffer>,CompressionCodec,TezCounter,UnorderedPartitionedKVWriter.SpillPathDetails]",spillPathDetails,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/529.java,UnorderedPartitionedKVWriter$SpillCallable,callInternal/0,codec,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/529.java,UnorderedPartitionedKVWriter$SpillCallable,callInternal/0,numRecordsCounter,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/529.java,UnorderedPartitionedKVWriter$SpillCallable,callInternal/0,spillNumber,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/529.java,UnorderedPartitionedKVWriter$SpillCallable,callInternal/0,spillIndex,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/529.java,UnorderedPartitionedKVWriter$SpillCallable,callInternal/0,filledBuffers,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/529.java,UnorderedPartitionedKVWriter$SpillCallable,callInternal/0,spillPathDetails,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10459.java,ConfigurationListener$Builder,component/1[Component],_component,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10459.java,ConfigurationListener$Builder,build/0,_containerState,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10459.java,ConfigurationListener$Builder,build/0,_component,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10459.java,ConfigurationListener$Builder,Builder/1[ContainerState],_containerState,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3992.java,UaServiceFaultException,getServiceFault/0,serviceFault,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3992.java,UaServiceFaultException,"UaServiceFaultException/2[ServiceFault,java.lang.String]",serviceFault,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3992.java,UaServiceFaultException,UaServiceFaultException/1[ServiceFault],serviceFault,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11084.java,MetadataProvider$CatalogsProvider,"runInternal/2[UserSession,SchemaTreeProvider]",CATALOGS_ORDERING,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11084.java,MetadataProvider$CatalogsProvider,"runInternal/2[UserSession,SchemaTreeProvider]",req,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11084.java,MetadataProvider$CatalogsProvider,"CatalogsProvider/4[UserSession,DrillbitContext,GetCatalogsReq,ResponseSender]",req,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,managedAlignedBuffers/0,managedAlignedBuffers,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,"create/2[File,OpenOption[]]",backupFactory,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,"create/2[File,OpenOption[]]",tlbOnePageAligned,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,"create/2[File,OpenOption[]]",useBackupFactory,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,"create/2[File,OpenOption[]]",log,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,"create/2[File,OpenOption[]]",pageSize,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,"create/2[File,OpenOption[]]",managedAlignedBuffers,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,"create/2[File,OpenOption[]]",ioBlockSize,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,"AlignedBuffersDirectFileIOFactory/4[IgniteLogger,File,int,FileIOFactory]",backupFactory,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,"AlignedBuffersDirectFileIOFactory/4[IgniteLogger,File,int,FileIOFactory]",tlbOnePageAligned,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,"AlignedBuffersDirectFileIOFactory/4[IgniteLogger,File,int,FileIOFactory]",log,12
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,"AlignedBuffersDirectFileIOFactory/4[IgniteLogger,File,int,FileIOFactory]",useBackupFactory,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,"AlignedBuffersDirectFileIOFactory/4[IgniteLogger,File,int,FileIOFactory]",pageSize,7
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,"AlignedBuffersDirectFileIOFactory/4[IgniteLogger,File,int,FileIOFactory]",ioBlockSize,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,isDirectIoAvailable/0,useBackupFactory,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,createManagedBuffer/1[int],useBackupFactory,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,createManagedBuffer/1[int],managedAlignedBuffers,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6366.java,AlignedBuffersDirectFileIOFactory,createManagedBuffer/1[int],ioBlockSize,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2217.java,SortedDocValuesField,"SortedDocValuesField/2[java.lang.String,BytesRef]",TYPE,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7486.java,MarshallingMethodEndpointAdapter,setMarshaller/1[Marshaller],marshaller,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7486.java,MarshallingMethodEndpointAdapter,setUnmarshaller/1[Unmarshaller],unmarshaller,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7486.java,MarshallingMethodEndpointAdapter,MarshallingMethodEndpointAdapter/1[Marshaller],marshaller,7
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7486.java,MarshallingMethodEndpointAdapter,getUnmarshaller/0,unmarshaller,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7486.java,MarshallingMethodEndpointAdapter,getMarshaller/0,marshaller,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7486.java,MarshallingMethodEndpointAdapter,"MarshallingMethodEndpointAdapter/2[Marshaller,Unmarshaller]",unmarshaller,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7486.java,MarshallingMethodEndpointAdapter,"MarshallingMethodEndpointAdapter/2[Marshaller,Unmarshaller]",marshaller,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3577.java,BasicInductionVariable,valueNode/0,phi,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3577.java,BasicInductionVariable,toString/0,phi,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3577.java,BasicInductionVariable,toString/0,op,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3577.java,BasicInductionVariable,strideNode/0,op,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3577.java,BasicInductionVariable,strideNode/0,rawStride,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3577.java,BasicInductionVariable,direction/0,op,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3577.java,BasicInductionVariable,direction/0,rawStride,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3577.java,BasicInductionVariable,exitValueNode/0,phi,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3577.java,BasicInductionVariable,"extremumNode/2[boolean,Stamp]",phi,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3577.java,BasicInductionVariable,isConstantInit/0,init,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3577.java,BasicInductionVariable,constantStride/0,op,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3577.java,BasicInductionVariable,constantStride/0,rawStride,2
