file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11009.java,FlowFileUnpackagerV1$NonCloseableInputStream,mark/1[int],false,98,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12419.java,Builder,create/0,false,25,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12419.java,Builder,Builder/0,true,7,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12419.java,Builder,initialValue/1[Supplier<A>],false,10,2,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12419.java,Builder,splitOperator/1[UnaryOperator<A>],false,15,2,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12419.java,Builder,mergeOperator/1[BinaryOperator<A>],false,20,2,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12649.java,ValidEmail,setNewEmail/1[java.lang.String],false,9,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12649.java,ValidEmail,getNewEmail/0,false,5,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11449.java,OperatorWrapper,"OperatorWrapper/4[int,List<ImmutablePair<ImmutablePair<OperatorProfile,java.lang.Integer>,java.lang.String>>,Map<java.lang.String,java.lang.String>,DrillConfig]",true,20,5,0,0,0,6,14,21,0,3,4,14,0,0,0,2,0,0,1,2,14,0,1,0,0,0,39,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11449.java,OperatorWrapper,getId/0,false,55,0,0,0,0,1,4,3,1,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11449.java,OperatorWrapper,getContent/0,false,69,6,0,0,0,3,20,25,1,7,0,20,0,0,2,0,0,0,0,0,9,0,2,0,0,0,23,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11449.java,OperatorWrapper,"addSummary/3[TableBuilder,Map<java.lang.String,java.lang.Long>,long]",false,120,9,1,0,1,17,31,99,0,32,3,31,1,1,3,2,0,6,8,12,47,14,4,0,0,0,101,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11449.java,OperatorWrapper,getMetricsTable/0,false,292,6,0,0,0,11,17,44,3,7,0,17,0,0,4,3,0,0,4,3,11,1,4,0,0,0,29,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11449.java,OperatorWrapper,getDisplayName/0,false,50,1,0,0,0,1,4,4,1,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11449.java,OperatorWrapper,getSpillCycleMetricIndex/1[CoreOperatorType],false,261,1,1,1,0,7,3,26,4,3,1,3,0,0,1,1,0,0,2,1,4,0,2,0,0,0,33,2,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6129.java,ProxyGenerator$ConstantPool$ValueEntry,ValueEntry/1[java.lang.Object],true,1879,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6129.java,ProxyGenerator$ConstantPool$ValueEntry,write/1[DataOutputStream],false,1883,1,0,0,0,6,10,25,0,0,1,10,0,0,0,0,0,4,1,0,0,1,1,0,0,0,30,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2141.java,TCancelOperationRespStandardScheme,"read/2[org.apache.thrift.protocol.TProtocol,TCancelOperationResp]",false,3,4,0,0,0,5,8,27,0,1,2,8,0,0,1,2,0,0,0,1,2,0,3,0,0,0,8,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2141.java,TCancelOperationRespStandardScheme,"write/2[org.apache.thrift.protocol.TProtocol,TCancelOperationResp]",false,31,2,0,0,0,2,7,11,0,0,2,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1140.java,InputValidator,validate/1[T],false,24,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1140.java,InputValidator,verify/1[JComponent],false,5,3,1,0,1,5,5,7,1,1,1,5,0,0,0,4,0,1,1,0,2,0,1,0,0,0,10,17,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1140.java,InputValidator,shouldYieldFocus/1[JComponent],false,19,1,0,0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8888.java,HostnameFilter,destroy/0,false,72,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8888.java,HostnameFilter,init/1[FilterConfig],false,16,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8888.java,HostnameFilter,"doFilter/3[ServletRequest,ServletResponse,FilterChain]",false,33,3,0,0,0,3,10,25,0,2,3,10,0,0,0,1,2,0,4,0,4,0,3,0,0,0,37,1,2,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8888.java,HostnameFilter,get/0,false,62,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11415.java,UpperCaseFunction,apply/1[String],false,345,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13076.java,TruffleNFI_DLL$TruffleNFI_DLOpenNode,"execute/3[java.lang.String,boolean,boolean]",false,22,6,2,0,2,3,13,16,1,6,3,13,0,0,0,0,1,0,2,1,6,0,2,0,0,0,20,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,beforeFirst/0,false,65,1,1,0,1,1,1,3,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,first/0,false,76,1,1,0,1,1,1,3,1,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,hasNext/0,false,10,0,2,2,0,2,2,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,isFirst/0,false,60,1,1,0,1,2,1,3,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,8,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,previous/0,false,132,1,1,0,1,1,1,3,1,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,next/0,false,18,1,3,2,1,3,5,19,3,0,0,5,1,1,0,0,0,0,0,2,6,0,1,0,0,0,14,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,absolute/1[int],false,87,1,10,6,4,9,6,34,6,0,1,6,4,2,2,2,0,0,0,6,4,2,2,0,0,0,16,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,getType/0,false,40,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,isAfterLast/0,false,55,1,1,0,1,2,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,"ClickHouseScrollableResultSet/8[InputStream,int,java.lang.String,java.lang.String,boolean,ClickHouseStatement,TimeZone,ClickHouseProperties]",true,5,5,0,0,0,1,0,4,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,last/0,false,82,1,1,0,1,1,1,3,1,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,relative/1[int],false,123,1,3,1,2,2,2,7,1,1,1,2,2,3,0,0,0,0,0,2,2,1,1,0,0,0,10,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,afterLast/0,false,70,1,2,0,2,1,2,4,0,0,0,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,isBeforeFirst/0,false,50,1,1,0,1,2,1,3,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,9,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10176.java,ClickHouseScrollableResultSet,getRow/0,false,45,0,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/15268.java,DataSourceLoginService$DBUserPrincipal,getKey/0,false,37,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/15268.java,DataSourceLoginService$DBUserPrincipal,"DBUserPrincipal/3[java.lang.String,Credential,int]",true,31,1,1,1,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3830.java,BuildTargetException,BuildTargetException/1[java.lang.String],true,2,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5925.java,DirectExecutorService$CompletedFuture,get/0,false,203,2,0,0,0,2,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5925.java,DirectExecutorService$CompletedFuture,"get/2[long,TimeUnit]",false,212,4,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5925.java,DirectExecutorService$CompletedFuture,isCancelled/0,false,193,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5925.java,DirectExecutorService$CompletedFuture,"CompletedFuture/2[V,java.lang.Exception]",true,182,1,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5925.java,DirectExecutorService$CompletedFuture,isDone/0,false,198,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5925.java,DirectExecutorService$CompletedFuture,cancel/1[boolean],false,188,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8872.java,LSMTwoPCBTreeWithBuddyBulkLoader,abort/0,false,74,0,0,0,0,1,3,13,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,6,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8872.java,LSMTwoPCBTreeWithBuddyBulkLoader,"LSMTwoPCBTreeWithBuddyBulkLoader/5[float,boolean,long,boolean,Map<java.lang.String,java.lang.Object>]",true,8,3,0,0,0,3,12,22,0,1,5,12,0,0,0,0,1,0,0,0,7,0,2,0,0,0,32,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8872.java,LSMTwoPCBTreeWithBuddyBulkLoader,"writeFailed/2[ICachedPage,java.lang.Throwable]",false,87,1,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8872.java,LSMTwoPCBTreeWithBuddyBulkLoader,end/0,false,44,0,0,0,0,3,9,24,0,0,0,9,0,0,0,0,2,0,0,1,0,0,4,0,0,0,10,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8872.java,LSMTwoPCBTreeWithBuddyBulkLoader,hasFailed/0,false,92,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8872.java,LSMTwoPCBTreeWithBuddyBulkLoader,getFailure/0,false,97,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8872.java,LSMTwoPCBTreeWithBuddyBulkLoader,add/1[ITupleReference],false,39,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8872.java,LSMTwoPCBTreeWithBuddyBulkLoader,delete/1[ITupleReference],false,69,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4127.java,ValueExclusionTestEn0Factory,createValueExclusionTestEn0_Lit0Lit0Keyword_0ElementType/0,false,8,1,0,0,0,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,9,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4127.java,ValueExclusionTestEn0Factory,createValueExclusionTestEn0ElementType/0,false,2,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,9,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4127.java,ValueExclusionTestEn0Factory,createValueExclusionTestEn0_Lit0EnumLiteralDeclarationElementType/0,false,5,1,0,0,0,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,9,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14959.java,SparkCubingMerge,SparkCubingMerge/0,true,21,1,0,0,0,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14959.java,SparkCubingMerge,"findSourceSegment/2[java.lang.String,CubeInstance]",false,218,2,1,1,0,1,2,4,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14959.java,SparkCubingMerge,getOptions/0,false,31,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14959.java,SparkCubingMerge,execute/1[OptionsHelper],false,36,22,3,0,3,7,44,104,0,37,1,44,1,1,4,2,1,0,13,4,40,1,4,2,0,0,118,4,3,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7780.java,HttpRequestBuilder,"HttpRequestBuilder/2[java.lang.String,java.lang.String]",true,18,0,2,2,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,21,2,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7780.java,HttpRequestBuilder,withTimeout/1[Duration],false,49,2,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7780.java,HttpRequestBuilder,withContent/1[java.lang.String],false,79,2,1,1,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7780.java,HttpRequestBuilder,"withHeader/2[java.lang.String,java.lang.String]",false,61,2,0,0,0,2,1,9,1,1,2,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,27,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7780.java,HttpRequestBuilder,postTo/1[java.lang.String],false,39,1,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,9,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7780.java,HttpRequestBuilder,"withContent/2[java.lang.String,java.lang.String]",false,91,1,1,0,1,1,1,5,1,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7780.java,HttpRequestBuilder,getContentAsString/0,false,103,0,0,0,0,1,2,4,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7780.java,HttpRequestBuilder,getFrom/1[java.lang.String],false,29,1,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,9,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13402.java,AsyncRcvdMsgCheckpointImpl,"constructPeerFaultTolerance/8[BSPJob,BSPPeer,PeerSyncClient,InetSocketAddress,TaskAttemptID,long,Configuration,MessageManager<M>]",false,218,5,0,0,0,1,1,5,1,1,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13402.java,AsyncRcvdMsgCheckpointImpl,"constructMasterFaultTolerance/6[BSPJobID,int,TaskInProgress[],Configuration,MasterSyncClient,TaskAllocationStrategy]",false,229,3,0,0,0,1,1,5,1,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13377.java,ForeachCommand,ForeachCommand/0,true,6,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,16,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13377.java,ForeachCommand,"run/4[java.lang.String,java.lang.String[],Context,PrintStream]",false,12,7,2,0,2,22,16,95,4,11,4,16,2,1,3,4,2,3,21,9,19,2,4,0,0,0,83,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13377.java,ForeachCommand,"substituteArgs/3[java.lang.String[],int,int]",false,106,0,1,1,0,1,1,6,1,1,3,1,0,0,0,0,0,0,0,4,2,4,0,0,0,0,6,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13377.java,ForeachCommand,"substituteArgs/4[java.lang.String[],int,int,java.lang.String]",false,117,0,1,1,0,2,2,8,1,2,4,2,0,0,1,0,0,0,0,5,3,3,1,0,0,0,7,2,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3285.java,Block,get/1[long],false,18,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3285.java,Block,contains/1[long],false,5,0,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3285.java,Block,"read/2[RandomAccessFile,int]",false,9,2,0,0,0,2,2,7,0,0,2,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,11,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5649.java,RdfUtils,"findNamespace/4[java.lang.String,java.lang.String,List<Rdf>,List<RdfSchema>]",false,30,3,1,1,0,23,8,19,8,0,4,8,0,0,6,2,0,1,2,0,0,1,4,0,0,0,20,10,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5649.java,RdfUtils,"findNamespace/2[List<Rdf>,List<RdfSchema>]",false,13,3,1,0,1,5,3,11,3,2,2,3,1,1,2,2,0,0,0,0,2,0,2,0,0,0,39,9,0,true
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12785.java,CFRouteImpl,"CFRouteImpl/5[java.lang.String,java.lang.String,java.lang.String,int,java.lang.String]",true,9,0,0,0,0,1,0,8,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12785.java,CFRouteImpl,getPath/0,false,26,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12785.java,CFRouteImpl,getHost/0,false,22,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12785.java,CFRouteImpl,getRoute/0,false,34,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12785.java,CFRouteImpl,toString/0,false,39,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,6,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12785.java,CFRouteImpl,getDomain/0,false,18,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12785.java,CFRouteImpl,getPort/0,false,30,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12785.java,CFRouteImpl,hashCode/0,false,45,0,0,0,0,5,1,10,1,2,0,1,0,0,0,4,0,8,0,6,7,10,0,0,0,0,11,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12785.java,CFRouteImpl,equals/1[java.lang.Object],false,57,1,0,0,0,17,2,24,13,1,1,2,0,0,0,12,0,0,0,0,1,0,2,0,0,0,18,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13669.java,ReportOSGiLaunchDelegate,"launch/4[ILaunchConfiguration,String,ILaunch,IProgressMonitor]",false,15,0,0,0,0,1,2,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13669.java,ReportOSGiLaunchDelegate,"finalLaunchCheck/3[ILaunchConfiguration,String,IProgressMonitor]",false,112,0,0,0,0,2,1,7,2,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13669.java,ReportOSGiLaunchDelegate,getProgramArguments/1[ILaunchConfiguration],false,48,3,0,0,0,4,7,17,1,4,1,7,1,1,1,1,0,1,3,4,4,2,1,0,0,0,17,1,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13669.java,ReportOSGiLaunchDelegate,"getBuildOrder/2[ILaunchConfiguration,String]",false,106,1,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,false
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13669.java,ReportOSGiLaunchDelegate,getVMArguments/1[ILaunchConfiguration],false,23,3,0,0,0,2,13,17,1,3,1,13,0,0,1,0,0,0,0,1,3,0,1,0,0,0,15,1,0,false
